text,label_class,label,illness,area,hospital,doctor,category
静脉炎好治疗吗？,治愈率,10,静脉炎,nall,nall,nall,nall
我做了个妇科直肠B超检查，但是检查之后我偶然大便带血，看着跟月经差不多，是不是检查的时候弄破我小腹了？,检查,0,大便带血,nall,nall,nall,nall
肛门里边有硬块，挂针，吃药四天后，硬块髞变软一半移至外面，表皮触痛。该去哪个科室治病,所属科室,7,nall,nall,nall,nall,nall
神经官能症吃养血安神片，谷维素b1有用吗？该服多久？,药物作用,21,神经官能症,nall,nall,nall,nall
哪些人群更容易受到疼痛的困扰？,传染性(易感人群),8,疼痛,nall,nall,nall,nall
用高锰酸钾熏蒸痔疮，是混合痣急性发作，产褥期间不能做手术，,注意事项,23,痔疮,nall,nall,nall,nall
肋骨断一根，现在在医院住着多久能动,注意事项,23,肋骨断,nall,nall,nall,nall
心悸会消瘦吗,临床表现(病症表现),4,心悸,nall,nall,nall,nall
孕妇心悸影响胎儿脑部发育吗,相关病症,5,心悸,nall,nall,nall,nall
前两年才出现，注意力不集中的情况下左眼向左偏，右眼正常，看远处注意力集中也没用，想上好的大医院看看，求介绍,推荐医院,13,注意力不集中,nall,nall,nall,nall
患者性别：女患者年龄：10个月发病时间：2010年2.23主要表现：抽搐，口中有泡沫，面色发青，两眼无神医生诊断及化验结果：,检查,0,抽搐,nall,nall,nall,nall
鼻部血管瘤要注意什么？我有哪些方面是需要注意的呢？,注意事项,23,鼻部血管瘤,nall,nall,nall,nall
癫痫的医治并没有想象的那么难，绝大部分人都不会这么认为，也是很多的癫痫病病人医治都是失败的结果，然而癫痫病人也要晓得的就是在癫痫医治失眠的病因的中本人所占的因素占较大的部分，部分癫痫病病人在医治的期间关于一些禁忌，护理都是不很在意,注意事项,23,癫痫,nall,nall,nall,nall
神经纤维瘤患者秋季应该注意什么？,注意事项,23,神经纤维瘤,nall,nall,nall,nall
媳妇怀孕了吃了很多凉拌的鱼腥草会怎么样前面不知道这几天才用早早孕检查出来的,饮食,18,怀孕,nall,nall,nall,nall
乳腺癌发病率在全球范围是否越趋年轻化,患病比例,16,乳腺癌,nall,nall,nall,nall
高血压要吃点什么特效药吗？,推荐药品,12,高血压,nall,nall,nall,nall
有高血压的人能吃阿莫西林吗？,药物作用,21,高血压,nall,nall,nall,nall
恶心呕吐，13c呼气试验HP检验报告结果为阳性。检验值为172.33,检查,0,恶心呕吐,nall,nall,nall,nall
大人发烧可以洗澡吗,注意事项,23,发烧,nall,nall,nall,nall
我奶奶是有冠心病我不知道冠心舒通胶囊这个药给她吃有没有效果啊，可以吃吗？,药物作用,21,冠心病,nall,nall,nall,nall
怀孕两个多月了做B超说腹中胎儿没有心跳，到底是怎么回事,病因,2,nall,nall,nall,nall,nall
连续咳嗽一个月，只有咳嗽。吃点什么药好,推荐药品,12,咳嗽,nall,nall,nall,nall
肚子左边肋骨下有疼痛，尤其是晚..去我家附近哪个医院看比较好,推荐医院,13,nall,nall,nall,nall,nall
新生儿毒性红斑宝宝也会得吗,传染性(易感人群),8,新生儿毒性红斑,nall,nall,nall,nall
氨碘肽注射液网上买可以用医保吗,是否医保,15,nall,nall,nall,nall,nall
我奶奶有高血压，朋友说这药治疗高血压病，效果很不错，是真的吗？,药物作用,21,高血压,nall,nall,nall,nall
请问中药灌肠盆腔炎可以吗？,治疗方法,6,盆腔炎,nall,nall,nall,nall
心绞痛确诊了，回家有什么要注意的吗,注意事项,23,心绞痛,nall,nall,nall,nall
心绞痛能办了低保吗,是否医保,15,心绞痛,nall,nall,nall,nall
痔疮微创手术发炎吃什么消炎药适合,推荐药品,12,痔疮,nall,nall,nall,nall
许多患者被这样那样难治的顽固疾病缠身，癫痫病情现在已经成为困扰朋友身体健康的一大障碍，是以朋友寻找一家正规专业的医院进行检查很关键。而一般癫痫病病人们都会接受药物医治。那么，有癫痫孩子去什么专业医院?,推荐医院,13,癫痫,nall,nall,nall,nall
高血压但一直吃药花费太多，医保能报？,费用,17,高血压,nall,nall,nall,nall
你好，请问有喜树碱软膏可以医保吗？,是否医保,15,nall,nall,nall,nall,nall
用来治疗关节疼痛的清热二十五味丸，效果好？,药物作用,21,关节疼痛,nall,nall,nall,nall
请问甲状腺瘤术后三个月又复发了，现有一公分大还需要手术吗？,治愈率,10,甲状腺瘤,nall,nall,nall,nall
新生儿黄疸患病可能性大吗,患病比例,16,新生儿黄疸,nall,nall,nall,nall
你好，晚上吃饭，鱼刺卡食道里面的，是都去急诊科吗,所属科室,7,鱼刺卡食道,nall,nall,nall,nall
马来酸依那普利分散片和依苏马来酸依这两种药怎么样可以帮我解答吗，我想快一点好起来。,药物作用,21,nall,nall,nall,nall,nall
是要用来治疗心绞痛的该药，该药是我的一位好友介绍给我来服药的，感觉该药的功效不错的。,药物作用,21,心绞痛,nall,nall,nall,nall
癫痫病是一种常见的病，病因也很复杂。但是，对父亲患癫痫病是否遗传这个问题是患者关心的。患者担心自己的病会遗传给后代，那么男性癫痫病患者遗传的几率大吗?,传染方式,9,癫痫,nall,nall,nall,nall
胸腺瘤有什么分类?,定义,1,胸腺瘤,nall,nall,nall,nall
总胆固醇不高但颈椎，用什么药治疗对身体影响小一点啊,推荐药品,12,nall,nall,nall,nall,nall
本人男，24岁，今年三月份到现在一直腰痛，时重时轻，症状主要发生于夜里，特别是睡觉后，白天睡觉后也会疼痛，不过痛感不明显，。刚开始是在尾椎骨以上10到20公分出有痛感，后半夜痛感明显，最近一个月疼痛地方转移，主要是左边肋部下方五公分离脊柱大概一手掌宽度，痛感明显，想咨询下，可能是什么症状引起的。有些尿频（睡觉躺床上），其他都还好。,病因,2,腰痛,nall,nall,nall,nall
我每次起床和睡觉，扭头时就眩晕，今天检查了心电图结果，1窦性心律2心电轴不偏3偶发性早博4st轻度改变，正常吗,检查,0,窦性心律,nall,nall,nall,nall
吃了瑞舒伐他汀钙片(京诺)多久才会有效果出来的呢？,药物作用,21,nall,nall,nall,nall,nall
我父亲因前列腺肥大导致血尿，医生建议用微创手术治疗，请问最终治愈的可能性大吗,治愈率,10,前列腺肥大,nall,nall,nall,nall
你好医生，我得了结核性胸膜炎刚好一个星期，还在服药，请问我今年能去当兵吗，九月份验兵，有什么要注意的有影响不,注意事项,23,结核性胸膜炎,nall,nall,nall,nall
我服用了奥氮平之后症状就缓解了，但是不吃的时候又不行的,药物作用,21,nall,nall,nall,nall,nall
八岁的孩子要服用葡萄糖酸钙梓口服溶液是18支装的，请问一疗程需要几盒才好？,药物作用,21,nall,nall,nall,nall,nall
盐酸芬氟拉明耐受性会在多久消失,药物作用,21,nall,nall,nall,nall,nall
我想请问一下，排尿时尿道口会有轻微灼痛感是正常现象不,临床表现(病症表现),4,nall,nall,nall,nall,nall
解放军301医院的医生听说很好推荐去看？,推荐医院,13,nall,nall,解放军301医院,nall,nall
请问：黄体酮治疗闭经有效吗？,药物作用,21,闭经,nall,nall,nall,nall
我脚轻微骨折打石膏板一个月了，站的时间长了，还是有点肿碍事不，把石膏板去掉后能碰水吗,注意事项,23,骨折,nall,nall,nall,nall
婴儿会有痔疮吗,传染性(易感人群),8,痔疮,nall,nall,nall,nall
痔疮手术后吃什么,饮食,18,痔疮,nall,nall,nall,nall
肺结核加脑膜炎现还出现了脑积水，都是并发,相关病症,5,肺结核加脑膜炎,nall,nall,nall,nall
老人现在是得了脑动脉硬化症可以吃这个药吗，需要注意什么吗？,注意事项,23,脑动脉硬化,nall,nall,nall,nall
昨晚我跟老公在一起后肚子疼的厉..哪个医生帮我看看什么问题,推荐医生,14,肚子疼,nall,nall,nall,nall
奶奶的骨关节炎又犯了，我想帮她买几盒()塞来昔布胶囊，不知道这个药是否合适病情？,药物作用,21,骨关节炎,nall,nall,nall,nall
心肌缺血时心电图有什么变化？,临床表现(病症表现),4,心肌缺血,nall,nall,nall,nall
高血压可以补钙吗？,注意事项,23,高血压,nall,nall,nall,nall
医生你好，半个月前扭伤腰，我买了膏药来贴，一共连续贴了六天，过了五六天发现贴的周围起了小红胞而且特别庠，结果越抓越向周边扩散，现己有一星期了，是药物过敏吗,药物作用,21,扭伤腰,nall,nall,nall,nall
高血压能吃抗骨增生丸吗，现在天天也在服用高血压药的，这样问题不大吧。,药物作用,21,高血压,nall,nall,nall,nall
几年前二尖瓣膜反流轻度，现在经常心慌，不能受惊吓？,注意事项,23,二尖瓣膜反流,nall,nall,nall,nall
心脏病现在吃的是达比加群酯胶囊，还有别的医保可以报销的药吗？,是否医保,15,心脏病,nall,nall,nall,nall
男人有高血压可以要孩子吗？,注意事项,23,高血压,nall,nall,nall,nall
有了高血压有二十五年吃施慧达降压片，想换个牌子，推荐一下,推荐药品,12,高血压,nall,nall,nall,nall
又将近一个月了吃油腻的东西恶心还有时候想吐这两天就什么东西也吃不进去了什么情况,饮食,18,想吐,nall,nall,nall,nall
有心悸的人可以怀孕吗,注意事项,23,心悸,nall,nall,nall,nall
您好，如果有甲状腺结节，服用这个药的话会不会导致结节增大？,药物作用,21,甲状腺结节,nall,nall,nall,nall
高血压能去做大幅度剧烈运动吗？,注意事项,23,高血压,nall,nall,nall,nall
我的老公一直怀疑我有心房颤动一直撺掇这我去体检，现在公司组织体检了，请问体检可以查出心房颤动吗？,检查,0,心房颤动,nall,nall,nall,nall
药物反映能够引起食管炎吗,相关病症,5,食管炎,nall,nall,nall,nall
脑疝易发人群有哪些,传染性(易感人群),8,脑疝,nall,nall,nall,nall
慢阻肺什么时间容易发作,治疗时间,11,慢阻肺,nall,nall,nall,nall
自从吃了这个药物好像血压高这是药物产生的副作用吗，医生谢了,药物作用,21,血压高,nall,nall,nall,nall
想咨询胃溃疡会癌变吗？,相关病症,5,胃溃疡,nall,nall,nall,nall
有个朋友是糖尿病患者，最近叫我帮她买熊胆丸这药，不知道这糖尿病的还可以使用的吗？,药物作用,21,糖尿病,nall,nall,nall,nall
高血压的患者能服用吗，会不会影响到血压的正常呢,药物作用,21,高血压,nall,nall,nall,nall
尿失禁人群有哪些？,传染性(易感人群),8,尿失禁,nall,nall,nall,nall
患甲亢时不可以怀孕吗,注意事项,23,甲亢,nall,nall,nall,nall
我的症状是否能确诊为糖尿病？,临床表现(病症表现),4,糖尿病,nall,nall,nall,nall
颅内转移瘤易发人群有哪些,传染性(易感人群),8,颅内转移瘤,nall,nall,nall,nall
高血压脑出血80毫升严重瘫痪半年了，长年卧床不起，吃的特别多能吃你看能活多久,饮食,18,瘫痪,nall,nall,nall,nall
哪些运动项目哮喘患者不能做,注意事项,23,哮喘,nall,nall,nall,nall
糖尿病是体内胰岛素分泌不足导致糖代谢紊乱从而引起的多饮多食多尿主要与遗传有关能不能吃金双岐，甘露消渴胶囊吗？,药物作用,21,糖尿病,nall,nall,nall,nall
高血压使用本草清脑降压胶囊真可以改善吗？,药物作用,21,高血压,nall,nall,nall,nall
我很身体健康生了二个孩子最近觉得一生气胸疼但一会又好了胸部好像有像管子一样的小块硬，挂哪个科看呀,所属科室,7,胸疼,nall,nall,nall,nall
之前吃的左氧还有克拉霉素吃的过程中好转了过段时间又犯了医生又给开的头孢克亏左氧,药物作用,21,nall,nall,nall,nall,nall
有什么值得注意的地方吗？,注意事项,23,nall,nall,nall,nall,nall
有高血压的人能献血吗？,注意事项,23,高血压,nall,nall,nall,nall
由甲亢引起眼斜转活不灵，现甲亢控制了，眼却未好转.这还得多久治好,治疗时间,11,甲亢,nall,nall,nall,nall
阑尾炎需要注意的事项是什么,注意事项,23,阑尾炎,nall,nall,nall,nall
东大肛肠治痣疮怎么样？乘车路线是什么,推荐医院,13,痣疮,nall,东大肛肠,nall,nall
检查甲状腺功能减低症多久出结果,检查,0,甲状腺功能减低症,nall,nall,nall,nall
测试高血压用什么仪器比较好啊?,检查,0,高血压,nall,nall,nall,nall
手足口病好了怎么还发烧？,相关病症,5,手足口病,nall,nall,nall,nall
你好医生，这种情况用不用抱纱布？我刚用碘伏擦完。（因图片为用户隐私，暂无法显示）,注意事项,23,nall,nall,nall,nall,nall
出血性脑梗死易发人群有哪些,传染性(易感人群),8,出血性脑梗,nall,nall,nall,nall
同事说这个药可以解决由高血压病引起的头晕头痛等问题，如果是中药我就考虑买了,药物作用,21,高血压,nall,nall,nall,nall
我妈妈有糖尿病，甘油三脂135了。吃什么药最好呢？,推荐药品,12,糖尿病,nall,nall,nall,nall
那个盐酸异丙肾上腺素气雾剂，有用吗谢谢,药物作用,21,nall,nall,nall,nall,nall
我想知道施维雅（万爽力）盐酸曲美他嗪用多久才会有效果出来的呢？,药物作用,21,nall,nall,nall,nall,nall
喉咙感觉有东西堵着，胃难受，胀气，有时疼，泛酸！吃完饭后喉咙堵的感觉非常严重！找附近好医院看在哪,所在地区,20,胃胀气,nall,nall,nall,nall
